;title;ref;location;price;type_b;etajnost;etaj;komnati;opis
176;Продам отличную, самую доступную 1к кВ ЖК Птичка;"https://www.olx.ua/d/obyavlenie/prodam-otlichnuyu-samuyu-dostupnuyu-1k-kv-zhk-ptichka-IDN34al.html#e8c75155b3;promoted";Киевский;32499.0;Бизнес;9;3;1;"Продам отличную 1 комнатную 33 кв.м в ЖК Птичка. Лучший 3 этаж 9-ти этажного дома, квартира не угловая и не торцевая. 
Комната отдельно. 
Хороший ремонт выполнен с использованием дорогих качественных материалов, пол - керамогранит, краны с трещоткой фиксатором положения, ванна - акрил, интегрированное большое зеркало с подсветкой. Идеальная инвестиция как для жизни, так и дорогой аренды
Стоимость : 32499$. 
Дом сдан. Квартира ожидает своего нового собственника"
177;1 комнатная квартира ЖК Птичка реальная сотрудничаю om;"https://www.olx.ua/d/obyavlenie/1-komnatnaya-kvartira-zhk-ptichka-realnaya-sotrudnichayu-om-IDMZNdP.html#e8c75155b3;promoted";Киевский;26000.0;Бизнес;9;8;1;"1 комнатная ЖК Птичка дом 19 .
Продам просторную однокомнатную квартиру .
Комната 16.37м2 и кухня 10.74м2.
Кирпичный дом с утеплением .
Квартира не угловая, не возле лифта .
Возможно установить индивидуальный счетчик тепла на квартиру - существенно сэкономить на отоплении зимой .
Рядом прекрасное место отдыха Журавлевский Гидропарк .
Звоните , с удовольствием организую показ."
178;Продам новую 3 ком. квартиру в ЖК Павловский Квартал;"https://www.olx.ua/d/obyavlenie/prodam-novuyu-3-kom-kvartiru-v-zhk-pavlovskiy-kvartal-IDLtHmW.html#e8c75155b3;promoted";Шевченковский;150000.0;Бизнес;17;3;3;"ID Объекта : 3Q37987
Продам новую 3 комнатную квартиру в новострое ЖК Павловский Квартал (застройщик ЖС-2). Формат квартиры: кухня-гостиная, 2 спальные комнаты, гардеробная, балкон (под рабочую зону). 75 кв. метров. 3 этаж из 17, 2 лифта, дом заселён. В квартире остаётся все! 
Мы приглашаем Вас на просмотр объекта в любое удобное для Вас время!
Смотрите только актуальные предложения на сайте Estate Invest"
179;Продам свою 3 км квартиру на Салтовке;"https://www.olx.ua/d/obyavlenie/prodam-svoyu-3-km-kvartiru-na-saltovke-IDMqpLb.html#e8c75155b3;promoted";Немышлянский;58500.0;Владелец;9;1;3;"Продам Свою 3-х комнатную квартиру на Салтовке. С отличной инфраструктурой, садиками, школами, супермаркетами и рынками. Метро ст. Академика Павлова в пешой доступности. Квартира с хорошим дорогим ремонтом и дорогой мебелью, сантехникой. Квартира утеплена по всему периметру и огорожена еврозабором. Все готова к комфортному проживанию. Заходи и живи)
Посредников, агенства, перепродажа и пр. Просьба не беспокоить- не тратьте своё и мое время!"
180;В продаже 3х комнатная квартира на Салтовке;"https://www.olx.ua/d/obyavlenie/v-prodazhe-3h-komnatnaya-kvartira-na-saltovke-IDMY5IO.html#e8c75155b3;promoted";Московский;50000.0;Бизнес;12;8;3;В продаже 3х комнатная квартира на Салтовке (522 м/р), м. Героев Труда и Студенческая 5 минут пешком. Отличное месторасположение, рядом Караван, Даффи, Эпицентр, Журавлевка, рынок. Тихий двор, детские площадки, школа, садик. Квартира не угловая. 8/12 этаж. В квартире метало-пластиковые окна, два балкона застекленные и обшиты под дерево, новые радиаторы. Сан.узел совмещен, современная плитка. В одной комнате начат ремонт, натяжной потолок. Остается шкаф-купе. С агентами и посредниками сотрудничаю. Реальному покупателю торг
181;Продам 1 комнатную гостинку, Новые Дома, пр-т Петра Григоренко;https://www.olx.ua/d/obyavlenie/prodam-1-komnatnuyu-gostinku-novye-doma-pr-t-petra-grigorenko-IDJCBFE.html#e8c75155b3;Немышлянский;17000.0;Бизнес;5;3;1;Продам 1 комнатную гостинку со своим сан/узлом, 21/16/2, кирпичный дом, полный капитальный ремонт, район Новын Дома, пр-т П. Григоренко/Г. Сталинграда, отличный район, хорошие соседи, полностью готовы к продаже, цена 17000 уе.
182;Продам 1 комнатную квартиру Н. Дома, ул. Харьковских Дивизий;https://www.olx.ua/d/obyavlenie/prodam-1-komnatnuyu-kvartiru-n-doma-ul-harkovskih-diviziy-IDJona3.html#e8c75155b3;Немышлянский;24000.0;Бизнес;5;3;1;Срочная продажа! 1 комнатная квартира Новые Дома, улица Харьковских Дивизий, возле метро Армейская, 3/5, 32/17/6 кирпичный дом, отличная транспортная развязка, рядом магазины, школа, д/садик, цена 24000 уе.
183;"Малогабаритная квартира в ЖК ""Карамель""";https://www.olx.ua/d/obyavlenie/malogabaritnaya-kvartira-v-zhk-karamel-IDN8V6n.html#e8c75155b3;Новобаварский;30500.0;Бизнес;9;4;1;"Продам магогабаритную квартиру в ЖК ""Карамель"". Кирпичный дом, средний этаж. Квартира с капитальным ремонтом. Продажа с мебелью и техникой. Хорошее расположение: к метро ""центральный рынок"" 7 минут пешком.
Идеальный вариант как под аренду, так и для  проживания небольшой семьи."
184;Продам 2х комнатную квартиру м. 23 Августа;https://www.olx.ua/d/obyavlenie/prodam-2h-komnatnuyu-kvartiru-m-23-avgusta-IDMCZXR.html#e8c75155b3;Шевченковский;41000.0;Бизнес;7;4;2;Квартира 2-х комнатная 4/7  на пересечении проспекта Науки и улицы Тобольской. Светлая, чистая квартира в жилом состоянии. Окна выходят на проспект.
185;Продам 2-х комнатную квартиру 7/9 м. Г.Труда;https://www.olx.ua/d/obyavlenie/prodam-2-h-komnatnuyu-kvartiru-7-9-m-g-truda-IDMD0rr.html#e8c75155b3;Московский;38000.0;Бизнес;9;7;2;Продам 2-х комнатную квартиру 7/9 возле Океана с капремонтом. Остается встроенная кухня,шкаф-купе. МПО, брон.входная дверь, ,поменяны проводка и трубы. Транспорт во все районы Харькова, рядом много магазинов и детской инфраструктуры.
186;Впервые в продаже 4 к Алексеевка метро LS - 9;https://www.olx.ua/d/obyavlenie/vpervye-v-prodazhe-4-k-alekseevka-metro-ls-9-IDN4WXi.html#e8c75155b3;Шевченковский;58999.0;Бизнес;9;4;4;"Продам 4 х комнатную квартиру у порога метро на Алексеевке.  Л. Свободы. 4/9, 71м2, торцевая. Ремонт 2006 года. МПО,трубы. Балкон застеклен. Ремонт в подьезде. Счетчики на воду.  Реальному покупателю торг присутствует.
 Ключи на сделке. Документы в порядке."
187;Продам 1-к комнатную квартиру 4/9 по проспекту Тракторостроителей;https://www.olx.ua/d/obyavlenie/prodam-1-k-komnatnuyu-kvartiru-4-9-po-prospektu-traktorostroiteley-IDMD0QB.html#e8c75155b3;Московский;30000.0;Бизнес;9;4;1;Продам 1-к квартиру 4/9 по Тракторостроителей недалеко от супермаркета Класс. Квартира в жилом состоянии, рядом в пешей доступности много магазинов, детские сады и школы. Хорошая транспортная развязка. S 33/17/7
188;Продам --- 2-к квартиру Харьков метро Армейская;https://www.olx.ua/d/obyavlenie/prodam-2-k-kvartiru-harkov-metro-armeyskaya-IDMN0VV.html#e8c75155b3;Немышлянский;32000.0;Бизнес;5;5;2;Продам шикарную двухкомнатную квартиру на Новых домах в кирпичном доме. 5 мин до метро Армейская. Не торец. 46 кв.м. Жилая 27,5. Капремонт крыши, наружное утепление, ламинат. Новые стояки . Проводка. Дорогие трехкамерные стеклопакеты REHAU. Добротная бронированная дверь. Современная плитка в санузле и в кухне. Срочно
189;Продам 1 комнатную квартиру 3/5 по пр.Юбилейный;https://www.olx.ua/d/obyavlenie/prodam-1-komnatnuyu-kvartiru-3-5-po-pr-yubileynyy-IDN8WZC.html#e8c75155b3;Московский;27000.0;Бизнес;5;3;1;Продам 1 комнатную квартиру 3/5 по пр.Юбилейный, 33/ 17/ 6, хорошее жилое состояние, м/п окна, брон. дверь, новая сантехника, современная плитка, цена 27000.
190;"Предлагаем купить 3-к. квартиру в ЖК ""Монте плаза"", Павлово Поле";https://www.olx.ua/d/obyavlenie/predlagaem-kupit-3-k-kvartiru-v-zhk-monte-plaza-pavlovo-pole-IDMVU1z.html#e8c75155b3;Шевченковский;170000.0;Бизнес;25;16;2;"Предлагаем купить 3-к. квартиру в ЖК “Монте Плаза”, который расположен по адресу: просп. Науки (Ленина), 45/3.
Застройщик: Жилье СтройИнвест.

Общая площадь: 100м2.
Формат квартиры: спальня с гардеробной, кухня-гостиная , детская, санузел, просторный балкон. В квартире выполнен ремонт под чистовые работы.
Из окон открывается прекрасный вид на город. 

В доме автономное отопление, отличные соседи. Закрытая придомовая территория, детские площадки, площадки, гостевая парковка, подземный паркинг, охрана, видеонаблюдение. Рядом расположены супермаркеты, рынок, магазины, кафе, школы, детские сады. Недалеко находится большой парковый массив, а в нескольких шагах – станция метро “23 Августа”.

Просмотр в удобное для Вас время!

Выбор престижных объектов по недвижимости на сайте: lux-estate.com.ua"
191;Продам 3 комн., с ремонтом, м.Героев труда,Салтовка, новострой.;https://www.olx.ua/d/obyavlenie/prodam-3-komn-s-remontom-m-geroev-truda-saltovka-novostroy-IDMVU1l.html#e8c75155b3;Киевский;65000.0;Бизнес;14;14;3;В продаже просторная , уютная 3 комн. квартира с тремя отдельными  комнатами площадью 14, 16 и 19 метров и отдельной кухней  13м, с  двумя санузлами,  для большой и дружной семьи. Объект находится в обжитом новострое по пр. Тракторостроителей, в 10 мин. ходьбы  от метро Героев труда и в 5 мин. от остановки городского транспорта. У порога дома детские сады 97********* 168 и 33 , школы 122,141 и гимназия 144 , популярные супермаркеты Коасс,АТБ , рестораны,рынок . Квартира площадью 91 метр ,  видовая, находится на 14 этаже , панорамные остекление, в квартире сделан качественный ремонт, встроенная мебель и техника в ПОДАРОК. Звоните и записывайтесь на просмотр.
192;2-к. квартир. Центр. L02;https://www.olx.ua/d/obyavlenie/2-k-kvartir-tsentr-l02-IDN4WSR.html#e8c75155b3;Киевский;60500.0;Бизнес;4;1;2;"Впервые в продаже 2-комнатная квартира ( 55 м2) в доме клубного типа.
При строительстве дома использованы современные передовые технологии.
Квартира отличной планировки в строительном состоянии.
Состоит из кухни - столовой ( 21м2) и две спальни.
В доме свое автономное отопление.
В каждой квартире установлен камин.
Дорожки комплекса - из гранитной плитки.
Мини спортзал.
Летние беседки с мангалами.
Охраняемая закрытая территория.
Большая парковка.
Дом расположен недалеко от станции метро Пушкинская.
Если Вы хотели бы жить в клубном доме, с внутренней инфраструктурой комплекса и качественным обслуживанием, не упустите свой объект.
Звоните! Приходите на просмотр!
Услуги агентства Вы не оплачиваете ! Номер объявления на сайте компании: SF-2-155-833-LX."
193;Продам 1 ком кв в жк Немецкий проект метро Науяная центр;"https://www.olx.ua/d/obyavlenie/prodam-1-kom-kv-v-zhk-nemetskiy-proekt-metro-nauyanaya-tsentr-IDN4WSz.html#e8c75155b3;promoted";Шевченковский;75000.0;Бизнес;10;7;1;! Продам видовую 1-комнатную квартиру в престижном доме бизнес-класса ЖК Немецкий проект, расположенном по адресу:ул.Клочковская,93. В квартире выполнен стильный авторский проект из высококачественных материалов европейского производства. Также квартира укомплектована мебелью и встроенной техникой от мировых производителей. Светлая, тёплая, очень уютная, прекрасный вид из окон с панорамным остеклением, все продумано до мелочей для комфортного проживания в самом сердце делового центра города. Ремонт делался для себя, техника премиум класса, мебель под заказ, кухня с немецкой фурнитурой. Формат квартиры: просторная кухня-гостиная, зонально выделенная уютная спальня, две большие лоджии, санузел, прихожая. В ЖК Немецкий проект закрытая охраняемая территория, подземный и гостевой паркинг. В пешей доступности вся необходимая инфраструктура – супермаркеты, школа, детский садик, парковая зона. Прекрасная транспортная развязка. Звоните!
194;1к квартира. Центр.    L02;https://www.olx.ua/d/obyavlenie/1k-kvartira-tsentr-l02-IDN4WSq.html#e8c75155b3;Киевский;58800.0;Бизнес;4;3;1;"Впервые в продаже 1-комнатная квартира ( 49 м20) в доме клубного типа.
При строительстве дома использованы современные передовые технологии.
Квартира отличной планировки  в строительном состоянии. 
Состоит из кухни - столовой ( 25м2) и спальни.
В доме свое автономное отопление.
В каждой квартире установлен камин.
Дорожки комплекса - из гранитной плитки.
Мини спортзал.
Летние беседки с мангалами.
Охраняемая закрытая территория.
Большая парковка. 
Дом расположен недалеко от станции метро Пушкинская.
Если Вы хотели бы жить в клубном доме, с внутренней  инфраструктурой комплекса и качественным обслуживанием, не упустите свой объект. 
Звоните! Приходите на просмотр!
Услуги агентства Вы не оплачиваете ! Номер объявления на сайте компании: SF-2-155-313-LX."
195;Продам 3- комнатную квартиру с дизайнерским ремонтом. D1 P;https://www.olx.ua/d/obyavlenie/prodam-3-komnatnuyu-kvartiru-s-dizaynerskim-remontom-d1-p-IDMVTZo.html#e8c75155b3;Московский;104000.0;Бизнес;14;12;3;Продам 3-х комнатную квартиру по улице Родниковой.12 этаж 14 этажного дома.Обжитой новострой.Общая площадь 111 кв.м.,жилая 82 кв.м., площадь кухни 17 кв.м.В квартире выполнен дизайнерский ремонт,дорогими материалами.Кухня с панорамными окнами и обеденной зоной.Полностью укомплектована дорогой техникой.Две спальни со встроенными шкафами, большой и светлый зал с панорамными окнами и кондиционером.В квартире 3 балкона.Светлая и уютная квартира ждёт Вас.
196;В продаже квартира, 2-комн., Павлово Поле, Науки пр., метро 23 августа;https://www.olx.ua/d/obyavlenie/v-prodazhe-kvartira-2-komn-pavlovo-pole-nauki-pr-metro-23-avgusta-IDN4WQS.html#e8c75155b3;Шевченковский;37000.0;Бизнес;5;5;2;"Продам 2к квартиру м.23 августа 7 минут пешком
В кирпичном доме. Удачная планировка, квартира двухсторонняя. Жилое состояние, без ремонта. Цена 37т возможно с торгом. Без АН"
197;Квартиры в ЖК Немецкий Проект на Холодной Горе Премиум Класса;https://www.olx.ua/d/obyavlenie/kvartiry-v-zhk-nemetskiy-proekt-na-holodnoy-gore-premium-klassa-IDMEGPg.html#e8c75155b3;Холодногорский;45125.0;Бизнес;17;10;1;Продам квартиры в новом ЖК Немецкий Проект на Холодной Горе, в 300м от метро Холодная Гора, Григоровское шоссе 22. Дом премиум класса построенный из современных материалов немецкого качества, монолитно каркасный конструктив, наружные стены из пеноблока, утеплитель 100мм базальтовая вата, панорамное остекление по всему дому, общее  количество этажей 17. Немецкие лифты Schindler, высочайшее качество отделки, 3 уровневый подземный паркинг, отличные планировки, великолепный вид на город. Очень развитая инфраструктура будет по душе даже самому требовательному жильцу, на 1 этаже предполагается аллея коммерческой  недвижимости с широким бульваром для прогулок, и детскими площадками в закрытом дворе, вблизи располагаются детские садики школы, рынок терминал, транспортная развязка позволит вам добраться в любую часть города в кротчайшие сроки. Крышная котельная индивидуальное отопление, пешеходная аллея для прогулки с колясками и детьми огражденная от проезжой части. Успейте уже сейчас приобрести квартиру вашей мечты! Продажа без комиссии !
198;Продаю двухкомнатную квартиру гостинного типа Коммунальный рынок;https://www.olx.ua/d/obyavlenie/prodayu-dvuhkomnatnuyu-kvartiru-gostinnogo-tipa-kommunalnyy-rynok-IDMN0tc.html#e8c75155b3;Слободской;25000.0;Бизнес;9;8;2;Продаю двухкомнатную квартиру в кирпичном девятиэтажном доме гостинного типа, район Коммунального рынка. По факту своя собственная площадь, без учёта общего коридора и кухни 33 квадратных метра. Санузел свой, просторный с капитальным ремонтом. Окна заменены на современные. В целом хорошее жилое состояние, можно заезжать и жить, единственный нюанс - это отсутствие обоев в прихожей. Полностью укомплектована добротной мебелью, которая входит в стоимость.
199;Продам 1 ком. квартиру в Центре, 33 м2, ул. Руставели;https://www.olx.ua/d/obyavlenie/prodam-1-kom-kvartiru-v-tsentre-33-m2-ul-rustaveli-IDL7ry1.html#e8c75155b3;Слободской;22000.0;Бизнес;2;2;1;"Продам 1 ком. квартиру, район Конного рынка. 
Квартира под ремонт, общей площадью 33.3 м2, комната 14.5 м2, кухня-студия 14.5 м2., санузел 4,3 м2, расположена на 2 эт. 2х эт. кирпичного дома, толщина стен 0,9 м, что позволяет пристрелить балкон. Высота потолков 3.5 м. Крыша в порядке.  Интересная планировка. Коммуникации все центральные, отопление индивидуальное.

Расположена между тремя станциями метро (Гагарина, Спортивная, пл. Защитников Украины). Рядом  Конный рынок, парки, скверы, учебные заведения, поликлиника, магазины, автостанции... Всё это дает возможность иметь  квартиру 33,3 м2 в центре всего за 22000. Возможен разумный торг."
200;Новострой ЖК МИРА-3! Продам 2К квартиру 67,15м2 М.Индустриальная GT;https://www.olx.ua/d/obyavlenie/novostroy-zhk-mira-3-prodam-2k-kvartiru-67-15m2-m-industrialnaya-gt-IDN8WUb.html#e8c75155b3;Индустриальный;45000.0;Бизнес;9;6;2;"Новострой ЖК МИРА-3! 
Продам 2 комнатную квартиру в свечке. Общая площадь - 67,15 м.кв, кухня - 12 м.кв. Лучшая планировка! Редкая в продаже! Расположена на 6 этаже 9 этажного дома. Фасад утеплен. Окна выходят на Московский проспект. В строительном состоянии, белый кирпич. Под Ваш эксклюзивный ремонт.

В комплектацию квартиры от застройщика входят:
металлическая входная дверь, новые радиаторы, метало-пластиковые двухкамерные окна, ввод электричества и коммуникаций в квартиру, горизонтальная система отопления. 

На доме стоит счетчик на тепло, с возможностью установки индивидуального на квартиру, что позволяет Вам значительно экономить в отопительный сезон и самостоятельно регулировать температуру.

Облагораживание территории комплекса парко зонами и детскими площадками. Район с развитой инфраструктурой и транспортной развязкой. Метро Индустриальная в шаговой близости, до 7 минут пешком.

Застройщик комплекса АО Трест Жилстрой-1.
Звоните! Показ квартиры в удобное для Вас время."
201;Продам 3 ком. квартиру на Алексеевке;https://www.olx.ua/d/obyavlenie/prodam-3-kom-kvartiru-na-alekseevke-IDMMXq5.html#e8c75155b3;Шевченковский;57500.0;Бизнес;9;5;3;"Вашему вниманию предлагается покупка 3-х комнатной квартиры на Алексеевке, в 5 минутах от метро Победа. 
Рядом с домом с/м Рост, АТБ. 
Во дворе новая детская площадка. в квартире сделан капитальный ремонт, остается мебель. 
Не торец, очень теплая. 
Цена с хорошим торгом до победы!"
202;3 комнатная квартира на Павлом Поле G1L;https://www.olx.ua/d/obyavlenie/3-komnatnaya-kvartira-na-pavlom-pole-g1l-IDLSffr.html#e8c75155b3;Шевченковский;61500.0;Бизнес;10;2;3;Продам 3 ком.кв.на Деревянко 10.Квартира находится на 2 этаже 10 этажного кирпичного дома.Общей площадью 70 м2,кухня 8 м2 с выходом на балкон. все комнаты раздельные,большая лоджия.Жилое состояние,заменены трубы,бойлер.Во дворе дома школа,всё рядом, хорошая транспортная развязка,развитая инфраструктура. Звоните:09*********21,09*********77.
203;Продам 1 комнатную изолированную квартиру.;https://www.olx.ua/d/obyavlenie/prodam-1-komnatnuyu-izolirovannuyu-kvartiru-IDMmGRd.html#e8c75155b3;Московский;16700.0;Бизнес;2;1;1;Продам 1 комнатную смарт-квартиру в кирпичном доме. Сдан, ремонты сделаны, люди живут. Капитальный ремонт, никто не жил. Салтовка, рядом Французский бульвар,метро Академика Барабашова 3 остановки. Документы в полном порядке.
204;Квартира улучшенной планировки на пр.Гагарина G1L;https://www.olx.ua/d/obyavlenie/kvartira-uluchshennoy-planirovki-na-pr-gagarina-g1l-IDMHjxO.html#e8c75155b3;Основянский;41000.0;Бизнес;14;6;1;Квартира улучшенной планировки, в кирпичном доме, расположенная на 6 этаже 14 этажного дома. В квартире сделан косметический ремонт, остается кухня. Большая лоджия, хороший вид и окна. До м.Спортивная 7 минут,15 минут пешком до м.Гагарина. Развитая инфраструктура, рядом супермаркеты, д.сад, школа. Хороший вариант как для жизни так и под аренду. Цена 41000у.е.торг звоните:09*********21,09*********77.
205;Продам --- 1 квартиру в 16 этажке;https://www.olx.ua/d/obyavlenie/prodam-1-kvartiru-v-16-etazhke-IDKZ8xh.html#e8c75155b3;Московский;31000.0;Бизнес;16;1;1;Продам 1 квартиру  1( высокий)/16 ,лоджия утеплена ,отличное состояние, м/  пластиковые окна, ремонт в коридоре,чистый  охраняемый подъезд.31000 ,звоните
206;Продам 1к.кв. на Новых домах;https://www.olx.ua/d/obyavlenie/prodam-1k-kv-na-novyh-domah-IDN4WFZ.html#e8c75155b3;Слободской;26500.0;Бизнес;5;3;1;родам 1к.кв.  3/5этаж. дома на Новых домах в хорошем состоянии: мпо,  паркет на полу, бойлер, бронированная дверь, застеклен балкон. Квартира  светлая и теплая, документы готовы к продаже, рядом : супермаркеты, остановка, школа, садик. Цена вместе с мебелью и техникой торг
207;Продам 2х комнатную изолированную кв. 533 м/р Салтовка;https://www.olx.ua/d/obyavlenie/prodam-2h-komnatnuyu-izolirovannuyu-kv-533-m-r-saltovka-IDMnbiD.html#e8c75155b3;Московский;28000.0;Бизнес;5;4;2;Продам 2х комнатную изолированную квартиру 4/5 на Салтовке 533 м\р. Жилое состояние, комнаты раздельные. Рядом поликлиника, магазины, рынок, две школы и два детских сада. Тихий зеленый двор, ремонт в подъезде. Хороший торг.
208;Двухбалконка с таким видом - на Салтовке, Валентиновская 50;"https://www.olx.ua/d/obyavlenie/dvuhbalkonka-s-takim-vidom-na-saltovke-valentinovskaya-50-IDMGtv8.html#e8c75155b3;promoted";Московский;27000.0;Бизнес;9;9;1;"Квартира улучшенной планировки 40 м2 с позитивным видом из окон! 
Салтовка, 535 микрорайон - улица Валентиновская, 50.

Двухбалконка - двусторонняя планировка с двумя балконами.  Вид  с одного из них - на новый строящийся микрорайон. Жилое состояние, поменяны окна в кухне ( балконный блок и остекление балкона), поменяны трубы. Установлены счётчики воды.
 Документы готовы,квартира свободна и ничего взамен не ищем - сможете жить в своей в квартире уже в день покупки! Возможна быстрая сделка. И торг."
209;Продается 1-но комнатная квартира современной свободной планировки;https://www.olx.ua/d/obyavlenie/prodaetsya-1-no-komnatnaya-kvartira-sovremennoy-svobodnoy-planirovki-IDKMSXy.html#e8c75155b3;Шевченковский;40850.0;Бизнес;9;5;1;"Продается 1-но комнатная квартира современной свободной планировки
Новостройка европейского уровня,выгодное расположение:в пешей доступности(всего 15 минут) от станции м.Ботанический Сад. Благодаря удобному месторасположению комплекса жители могут без проблем добираться в любую точку города.На благоустроенной территории есть детские игровые и спортивные площадки, места для прогулок и отдыха. Для автомобилей жильцов предусмотрена автопарковка. 1-но комнатная квартира современной свободной планировки под ремонт .Звоните скорее!"
210;РЕАЛЬНАЯ 1к квартиру Новые дома, ул Танкопия!! 3\5 этаж, с ремонтом!!;https://www.olx.ua/d/obyavlenie/realnaya-1k-kvartiru-novye-doma-ul-tankopiya-3-5-etazh-s-remontom-IDMVTLW.html#e8c75155b3;Немышлянский;30000.0;Бизнес;5;3;1;69981 Продам 1 комнатную квартиру на Новых домах, м. Палац Спорту, ул. Танкопия!! Отличный  средний этаж 3/5, МПО, бронированная  дверь,  мебель и  техника останется по договоренности , отделено место под спальню ребёнку, батареи и  трубы поменяны , новая проводка, балкон не застеклён.. Свободна, документы готовы, никто не прописан. Рядом есть все для комфортной жизни , парк, кинотеатр, множество магазинов, супермаркеты, рынок, караоке, боулинг, бильярд, кафе, рестораны, отличная транспортная развязка, школа, садик, площадки детские и спортивные!!! Звоните!
211;3комн.124 м2, м. Малышева, пр. Московский, Новострой  65192;https://www.olx.ua/d/obyavlenie/3komn-124-m2-m-malysheva-pr-moskovskiy-novostroy-65192-IDMHjhT.html#e8c75155b3;Московский;85000.0;Бизнес;12;3;3;"Продам 3х-комнатную квартиру в новострое ЖК ""Московский"", который находится в 7и минутах ходьбы от метро Завод им. Малышева. Квартира расположена на комфортном 3м этаже 12-ти этажного дома. Общая площадь - 124 м2, жилая - 60м2, кухня-гостиная-столовая - 45м2, две спальни и гардеробная комната -18м2. Есть возможность сделать дополнительный санузел, прилегающий к спальне. Квартира светлая, просторная и уютная. Подготовлена под ремонт.
Вся необходимая инфраструктура находится в пешей доступности: метро, остановки общественного транспорта, супермаркеты, детские учреждения.  kn.ua/r/65192 ; ID объекта - RE-65192."
212;1комн. 62м2, м. Защитников Украины (Восстания),  Новострой   67384;https://www.olx.ua/d/obyavlenie/1komn-62m2-m-zaschitnikov-ukrainy-vosstaniya-novostroy-67384-IDMHjdL.html#e8c75155b3;Московский;68000.0;Бизнес;10;7;1;"Продам 1-комнатную просторную квартиру в ЖК ""Московский"", которая находится в 5ти минутах ходьбы от м. Защитников Украины (пл. Восстания) по Московскому проспекту. Дом полностью заселен. Квартира расположена на 7м этаже 9ти этажного дома, отличный вид из окон. Общая площадь -  62м2, жилая площадь - 25м2, кухня - 12м2. Ремонт 2018 года, делали для себя из качественных материалов, дорогая плитка, сантехника, бытовая техника - все остается в квартире. По периметру квартиры - лоджии, которые присоединены к квартире, на лоджии сделаны теплые полы и барная стойка. Квартира утеплена.  Рядом находится парковка и вся необходимая инфраструктура: метро Защитников Украины (Восстания), Конный рынок, сквер, универмаг ""Харьков"", Академия при президенте, Академия внутренних войск, круг троллейбуса, ДК ХЭМЗ, остановки общественного транспорта, супермаркеты. Квартира отлично подходит молодой семье либо для дорогой сдачи в аренду.  kn.ua/r/67384 ; ID объекта - RE-67384.  Видео: youtu.be/EGD3a0KJ8ys"
213;2-комн. м. Защитников Украины или Спортивная, ул. Руставели 55139;https://www.olx.ua/d/obyavlenie/2-komn-m-zaschitnikov-ukrainy-ili-sportivnaya-ul-rustaveli-55139-IDMHiVv.html#e8c75155b3;Основянский;60000.0;Бизнес;4;4;2;"Продам 2-х комнатную сталинку, которая находится на улице Шота Руставели в 10и минутах ходьбы от станции метро Защитников Украины (пл. Восстания) или в 15ти минутах от метро Спортивная. Квартира находится на 4м этаже 4-х этажного кирпичного дома, железобетонные перекрытия, высота потолка 3,2м, есть технический этаж. Капитальный ремонт крыши и подъезда сделан в 2020 году. Общая площадь квартиры - 60м2, жилая - 40м2, кухня - 8м2. В квартире выполнен качественный капитальный ремонт в 2017 году: поменяны трубы, стояки, канализация, МПО, дорогой ламинат, новая медная электропроводка, ремонт балкона (заливка).
Состояние квартиры: заходи и живи, всю мебель и технику оставим новым владельцам: диван, кресло, шкаф, сервант в гостиной; двуспальная кровать, тумбочки, шкаф в спальне; встроенная кухня и стиральная машина.
Квартира теплая зимой и прохладная летом, благодаря толщине стен.
Есть возможность увеличить кухню, сделав пристройку к соседнему корпусу дома. 
Рядом вся необходимая инфраструктура: детские сады, школы, конный рынок, остановки общественного транспорта, метро.  kn.ua/r/55139 ; ID объекта - RE-55139."
214;ЖК Рогатинский! Продам 1-но комнатную с видом на набережную! D1 M;https://www.olx.ua/d/obyavlenie/zhk-rogatinskiy-prodam-1-no-komnatnuyu-s-vidom-na-naberezhnuyu-d1-m-IDMVTL5.html#e8c75155b3;Шевченковский;58000.0;Бизнес;16;9;1;"ЖК Рогатинский! В продаже просторная  1-но комнатная квартира в сданном новострое класса Комфорт в центре Харькова.
Видовой этаж с видом из  окон на набережную. Квартира в строительном состоянии. под Ваш ремонт.
Очень большая кухня с выходом на лоджию, практическм как вторая комната. Дом полностью утеплен, проведены современные коммуникации,
позволяющие установить квартирные счетчики на все коммуникации. Дом  сдан в эксплуатацию, заселен.  Обустроенная придомовая территория.
Рядом Центральный рынок, «Рост», Класс, парк Шевченко, метро.  
Редкий вариант. Продажа по документам купли - продажи. Звоните!"
215;4к. м. Спортивная и Защитников Украины (Восстания), ул. Полевая 63648;https://www.olx.ua/d/obyavlenie/4k-m-sportivnaya-i-zaschitnikov-ukrainy-vosstaniya-ul-polevaya-63648-IDMHiRw.html#e8c75155b3;Слободской;75000.0;Бизнес;16;15;4;"Продам 4х-комнатную квартиру на Спортивной, по улице Полевой, 8 минут ходьбы от м. Метростроителей или Защитников Украины. Квартира находится на 15м этаже 16ти-этажного дома. Общая площадь - 83м2, жилая - 50м2, кухня - 10м2, планировка квадратный холл, три балкона. Квартира просторная и уютная, качественный ремонт 2017 года, остается встроенная кухня, мебель и техника. Снаружи утеплена по периметру. Развитая инфраструктура: детские сад, 151, 83 школы, приватный коллегиум, супермаркет ""Ашан"", сквер, стадион ""Металлист"", Конный рынок.  kn.ua/r/63648 ; ID объекта - RE-63648."
